squareMeters,numberOfRooms,floors,numPrevOwners,basement,attic,garage,price
36442,45,78,4,1040,7933,293,3653630.9
46301,83,57,7,7625,9075,483,4631982.1
13522,4,74,10,2985,4037,161,1354750.1
83088,22,64,4,2405,6251,457,8315132.4
18019,89,17,6,5047,8039,911,1803675.6
29637,21,80,9,9015,6762,303,2973981.8
88231,33,31,8,4448,5611,704,8827270.9
99478,86,12,1,5259,998,260,9953158.3
25207,65,25,6,4,8996,930,2527273.7
89622,93,40,5,2864,5547,607,8965091.7
35082,21,52,6,6916,1771,148,3516840
91104,35,25,5,5289,7715,825,9116835.1
68046,66,80,10,1353,6033,366,6818141.7
32604,51,38,5,2030,6606,135,3263791.9
65825,55,45,2,4711,7569,311,6586250.7
61543,22,11,4,3733,9677,614,6158002.7
25004,61,56,1,8370,8470,888,2506029.9
41524,98,97,7,3636,7992,509,4163553.6
32602,47,43,2,9723,3796,664,3267427.6
17648,25,11,1,7702,4829,540,1765902.2
7935,37,93,4,2492,9225,628,803701
11498,38,41,2,4035,3086,699,1154978.9
69482,42,94,1,7285,1089,751,6957177.2
61647,46,43,10,1313,5453,803,6172515.9
87500,29,1,4,4042,9438,120,8754886.3
14878,39,18,10,436,6690,650,1491712.2
43872,12,95,9,1295,9775,599,4402358.3
8413,19,88,9,2918,9512,446,849213.2
44120,42,66,1,1680,1125,342,4420400.4
68528,34,78,1,8731,8777,418,6864016.7
4293,1,87,3,6852,4574,723,438335.4
64013,22,59,8,4357,492,261,6404986.7
44911,33,56,6,8835,9875,559,4495840.1
68647,50,31,2,8784,6571,730,6867106
76256,38,32,7,2887,5743,178,7631297.1
36417,62,70,10,5756,7023,721,3650549.1
69901,69,28,5,3492,2440,833,6996565.9
6478,66,33,6,4780,920,905,652595.4
69242,1,83,9,772,1479,153,6936087.4
31601,70,35,1,6203,6654,678,3163556.8
50294,30,64,2,7052,6277,959,5034657.6
255,62,77,2,2522,1313,776,34291.5
27060,39,90,7,6939,379,570,2710700.7
43140,6,53,10,3056,6995,743,4322399.2
63717,7,89,6,4419,2071,221,6379454.1
40310,75,52,8,1295,9714,654,4041851.6
8904,96,37,9,173,6306,120,895624.6
90633,92,81,1,650,998,206,9072944.6
6570,63,81,10,5696,7493,894,667494.8
3011,48,42,8,7963,2257,185,305014
16251,54,71,2,260,6657,945,1629387
72165,56,22,3,9444,8701,975,7218838.4
2005,45,67,1,8149,7896,600,207531.7
18240,36,98,9,7451,832,311,1828031.8
16006,69,44,6,3094,8477,242,1606780.5
22333,6,34,4,3017,9775,868,2245486.2
89742,27,29,2,6349,8567,640,8976777.7
10966,47,10,5,7420,3032,439,1101642.7
47148,37,78,6,2426,1132,662,4721381.3
93622,85,13,6,6525,5933,111,9363558.2
44854,18,79,7,5217,4224,385,4489439.7
92684,4,64,5,5647,9585,419,9278413.3
38964,47,56,5,2594,7971,494,3902450.1
90703,61,15,5,96,2565,192,9072785.2
81247,42,14,10,3176,767,377,8127330.2
42655,30,93,8,7108,9700,198,4272845.4
19602,44,89,4,7095,4856,509,1972327.5
54706,87,18,7,7260,4042,585,5476681.1
74133,92,92,7,7539,1538,250,7424902.1
32165,44,80,9,9861,8249,592,3219111.8
15262,49,72,7,6000,293,884,1531236.5
34819,71,85,8,134,6133,773,3488144
93896,35,80,3,6885,7016,301,9401076.4
62414,19,77,4,1717,3023,492,6250022.7
70873,10,38,5,5238,5274,560,7089697.7
371,29,96,2,2383,6053,642,45524.8
16326,61,23,1,7780,473,320,1638783
33628,100,43,9,9961,9248,166,3367900.4
41845,32,61,6,5440,2716,407,4191538.2
26814,16,69,6,8582,1132,969,2689533
68974,59,52,8,9349,5402,765,6904810.5
16873,88,61,7,1738,6185,792,1691487
38513,7,8,3,4811,3568,399,3853759.3
82959,13,20,1,7319,1800,348,8298011.1
14029,72,12,5,7523,6660,110,1408596
97985,66,49,3,2461,2372,584,9804383
4332,31,23,7,9996,1246,965,440601.8
74436,29,37,1,9611,3817,249,7450183.2
79572,45,7,1,229,8987,135,7958075.5
7038,24,41,1,2452,3280,877,708802.9
58869,32,59,10,7058,273,850,5896012.4
15967,75,89,9,7274,2052,863,1605306
28792,30,83,2,8758,7408,206,2885914.9
74037,27,94,3,4204,2257,916,7413723
49104,3,39,5,1091,9708,166,4913428.4
10250,7,1,8,9105,6518,259,1025802.4
89708,27,72,10,2592,6674,456,8978292.3
74885,84,48,1,8924,3352,918,7499296.3
52887,86,30,6,840,5208,668,5292579.6
17615,13,88,6,7569,584,687,1774991.8
10588,61,78,1,2711,4822,200,1063316.5
72085,57,30,6,7492,7385,984,7212400.1
48092,61,54,7,2646,2546,464,4817550.9
44815,79,29,5,7217,6638,594,4490727.7
94702,96,57,5,1510,3095,787,9479031.9
19575,100,67,9,7143,4396,662,1966077.9
78934,44,22,3,6556,7690,870,7895339.6
99108,20,63,1,9253,7025,786,9914800.1
38522,4,63,2,6735,1244,783,3858534
10271,43,22,2,8561,1499,346,1027893.8
605,12,35,9,6370,6024,242,66663.2
83698,44,13,9,600,4130,489,8376076.9
8976,38,48,4,1776,134,241,898880.7
71298,98,29,5,2964,4917,457,7131907.8
76974,9,48,4,8753,4889,400,7700879.4
96395,51,70,4,7673,136,594,9648710.6
20906,36,18,6,2584,4383,505,2092028.4
42619,81,7,9,5800,728,645,4263005.5
19782,60,92,10,3582,345,518,1988451
1454,32,52,3,3303,5078,977,148234.6
63066,53,27,2,587,7987,608,6313110.3
43912,67,88,7,9333,843,944,4396083
3121,46,85,1,546,5839,784,322767.7
22810,20,77,6,1289,1965,822,2282270.4
1666,39,4,4,9685,2108,659,169944.5
32490,11,32,4,1862,8253,924,3250802.6
19461,78,10,1,9375,770,204,1949663.1
38375,95,21,5,1686,2564,168,3840731.2
86008,47,82,8,8989,9728,169,8609323.5
2622,98,84,9,5216,1613,829,272493.8
79445,43,51,8,414,7680,381,7948637
67370,51,28,3,5096,2398,331,6742167
68590,39,82,1,3966,8173,538,6871144.2
58980,67,82,1,4627,6059,452,5914784.4
12389,70,48,2,6033,807,161,1247818.8
90151,73,79,3,1784,9088,682,9022486.2
37846,76,54,7,934,7934,558,3790981.1
93187,66,9,4,7207,9487,840,9324088.6
66592,21,92,7,484,5922,992,6666928.6
11644,19,50,8,2899,7926,625,1166984.8
42167,74,80,3,1456,7125,923,4221684.9
30458,50,43,10,2413,2580,821,3051295.4
235,86,68,6,6355,5668,743,28656.5
23892,26,14,5,8271,5158,330,2390553.2
15621,24,29,5,3343,8495,865,1566732.4
22716,61,36,3,2979,2291,998,2272979.3
82859,100,12,10,6484,652,153,8291287.8
73838,68,63,9,2945,4176,899,7396303.9
15064,44,1,4,7518,4708,738,1512799.1
2848,82,70,3,9307,2042,900,293779.5
94867,65,53,9,8112,823,114,9494401.9
62037,58,72,5,5891,5957,638,6213106.2
96906,47,35,10,7788,773,612,9697498
92877,43,94,4,4652,4145,873,9293132.6
88652,76,36,2,2119,9567,713,8873177.8
89178,74,89,8,4196,5919,530,8926770.7
30863,78,34,9,4411,2968,273,3089420.5
98755,18,12,2,578,1471,273,9880422.4
34195,71,79,6,4813,357,398,3428702.5
4537,5,48,2,8239,4592,620,456361.6
73177,38,5,6,695,5899,819,7321281.1
13969,15,23,6,9527,1310,962,1399049.3
62460,43,96,6,9938,1280,360,6253854.3
24104,53,28,1,560,305,697,2417754.8
25892,8,99,4,5495,8674,739,2593267
299,38,37,4,2024,8877,582,37033.1
15944,83,32,9,6678,5275,709,1602339.3
90045,95,77,3,8151,3345,501,9009466.8
37754,65,66,7,5934,286,942,3784160.6
46195,68,99,5,6354,2252,735,4631767.7
91114,71,54,2,6172,463,271,9116972
82651,100,29,3,6561,3307,707,8274315
47353,22,15,8,2268,1330,977,4743129.1
25018,100,40,10,8163,201,814,2511418.7
10288,94,44,9,5733,9399,264,1031927.6
57085,32,26,2,8033,8013,983,5714000.4
62281,87,70,8,1665,8292,863,6239393
75549,77,70,7,6519,9792,859,7562030.5
11580,59,75,4,8762,1964,991,1169617.9
45229,94,66,10,5560,2896,497,4531305.4
44565,78,40,8,8312,1745,685,4463078.5
1782,64,33,7,4996,9775,839,184784.8
97593,62,24,5,5893,7623,871,9760509.5
37567,65,62,4,2062,5631,286,3764024
91992,40,45,7,2030,9555,209,9206945.5
92016,58,72,5,2885,5743,616,9206998.8
47027,64,50,6,5716,3255,334,4704701.7
35562,80,58,6,6235,5507,800,3560786.1
68162,64,98,7,5490,7534,292,6825255
30830,70,49,1,6207,8573,745,3090623
77776,68,7,6,5333,8925,186,7778582
53818,53,44,10,1743,8920,416,5386139.9
73917,74,91,10,9524,9361,816,7405490
92675,5,9,2,9383,2773,664,9274886.7
70159,46,74,10,6333,3326,985,7019489.9
74810,19,97,6,6040,2747,150,7492753.7
63891,41,24,2,7812,7428,171,6398575
10601,59,7,7,6574,836,892,1062664.1
85375,3,32,6,680,2046,634,8541495.4
2559,59,51,6,6182,5053,895,264370.7
18101,6,97,4,8163,6252,377,1824739.2
44429,27,58,1,3623,9418,196,4447469.6
87780,36,33,1,1723,6776,217,8787571.9
42277,28,57,4,8953,7642,262,4232611
14447,69,94,9,7976,8465,850,1458693.1
33205,94,68,6,9328,1438,338,3327752
52132,91,65,10,5211,4362,105,5216554.9
39549,62,7,8,3947,8127,533,3959426.2
60514,20,14,9,5690,8536,114,6057452.2
93499,24,41,8,3038,5256,253,9357814.6
50241,82,57,6,4696,959,497,5029855.1
28915,37,35,9,4680,1402,336,2896715.4
46790,82,18,5,6605,7414,275,4681489.3
98780,21,53,3,1210,1104,700,9886719
58362,9,23,9,2303,2556,486,5846004.5
11928,67,61,6,733,1003,516,1198963.5
41840,78,60,6,7675,4072,882,4185921.1
27538,94,82,4,3849,9384,496,2758284.9
44438,96,93,4,6716,7562,918,4450823.4
12373,18,59,1,3868,3618,823,1245235.4
3206,100,72,7,8185,9120,343,331095
14993,24,80,6,5003,5715,765,1501072
72945,13,75,10,7783,9907,678,7305011.3
74810,65,94,3,417,9933,299,7489966.3
1300,95,71,7,5233,6844,988,134967.9
11303,72,62,2,6126,7561,179,1140133.1
67724,80,81,6,921,1932,128,6779991.5
34195,65,95,5,8370,52,128,3435606.2
57806,49,47,1,1667,5564,431,5790410.1
57722,21,69,10,5689,9188,518,5785132
62094,94,92,1,2454,3340,221,6218641
99148,67,55,6,2803,2700,137,9918736.1
89512,86,87,9,6147,2150,131,8960225.1
57210,10,49,2,4533,5822,710,5728623
46336,1,3,6,2133,152,799,4643781.9
56145,35,37,7,9251,5411,717,5617752.6
13494,3,88,9,927,702,879,1355903.1
79002,20,11,3,5981,5613,745,7900697.1
58208,13,90,2,8172,9188,745,5831806
71474,84,35,8,4363,549,442,7152718.8
98209,43,67,8,4714,8447,768,9826484.2
41226,87,22,4,2851,3963,681,4125343.5
35122,73,43,4,2087,2590,112,3515208.1
52220,22,19,5,7794,3913,217,5226840.4
95063,89,32,6,1284,2651,983,9511106.1
73782,92,66,7,5708,9741,516,7383555.6
16368,99,85,10,5726,8799,637,1645556.7
84286,78,94,5,9154,2452,561,8437788.1
47039,34,47,3,8169,3695,662,4710291
77726,23,1,4,5497,5984,885,7773518.3
3912,73,12,7,8631,8798,569,395955.1
93746,13,13,6,5804,668,152,9376444.3
44304,3,6,10,5065,9117,218,4433938.2
27400,25,31,4,7569,3636,631,2747740.2
53056,97,71,6,5748,3062,255,5310121.5
80691,51,13,5,2967,6794,794,8071084.5
57337,55,97,6,4797,2014,438,5750227.2
64732,82,47,2,274,720,947,6479107.5
13037,49,66,4,9563,32,605,1315003.5
48520,25,95,10,2351,7039,105,4862564.1
74788,45,3,10,4433,8411,773,7483945.9
85208,55,75,9,1560,4291,373,8527688.8
33643,64,55,5,9846,8414,173,3374768.4
53547,77,35,4,7979,490,323,5355930.2
85134,55,70,2,2533,3208,981,8519159.6
34485,13,83,6,347,5791,547,3460379.3
76717,3,30,2,814,9811,990,7679009.7
63650,21,10,10,6108,7675,721,6370607.7
42237,69,52,4,7236,6874,727,4229047.3
16718,43,86,1,1706,3750,694,1678693
19838,64,48,10,3931,5303,155,1993919.4
66045,31,83,9,5031,7986,366,6607358.9
73235,27,22,9,9660,1464,153,7327197.5
95971,29,61,7,2743,6447,674,9605457.2
26519,100,59,7,8414,8927,596,2659980.6
76074,20,72,2,9387,2557,670,7614603.5
11788,9,15,2,1914,6239,982,1183060
66281,98,46,1,9616,4601,682,6630781
27691,39,97,4,2828,4709,439,2774041
59016,54,45,3,6843,5761,127,5906126.1
6048,65,43,3,5072,8070,575,610305.1
29570,78,45,7,7912,9276,240,2962411.1
67642,98,54,8,320,5182,777,6766834
4033,97,55,1,9450,7345,879,415922.7
74546,3,1,8,1636,3471,530,7460101
55678,59,51,10,1078,4355,412,5573599.1
10784,42,43,6,8039,4258,976,1084037
42810,3,14,4,5683,8432,674,4288800.6
19020,13,69,1,3397,1240,181,1905429.4
4499,5,77,6,6586,203,412,455382.2
79130,29,95,5,6368,2966,797,7925945.5
34689,100,85,10,5166,4262,821,3474451
99075,38,16,5,8181,6123,413,9911312.7
76446,10,8,4,3257,3214,403,7649095.4
50185,99,30,1,5699,8503,276,5021097.8
17085,79,12,5,7709,1820,960,1709963.3
31076,16,22,5,8821,4157,954,3112788.8
81924,29,62,6,2817,7210,755,8200485
89829,23,20,10,4322,6157,732,8992972.1
52458,31,82,10,7768,766,809,5253326.3
65639,74,72,1,2607,8510,579,6573646.1
41332,40,90,10,9941,5595,938,4146474.4
45381,65,3,4,4163,8355,711,4543365.6
1981,39,6,7,722,4156,484,198774.8
48178,67,71,2,4452,3151,870,4824962.1
733,86,83,5,5749,3578,413,81775.1
16071,9,66,5,9680,2539,581,1609170.3
21122,99,26,2,4815,3679,779,2113297.6
90072,63,7,10,6103,7407,375,9008547.7
3137,48,26,5,3238,5632,282,320868.7
27286,48,3,5,4494,959,291,2728938.6
37611,47,100,2,2848,9536,376,3766677.6
84697,63,44,8,3454,4675,511,8474975.4
21833,43,26,5,3826,9886,692,2185327.7
74139,47,33,2,4096,9984,638,7421289.2
41050,6,87,1,4162,1768,756,4117975.5
16389,1,94,5,9963,9515,277,1647095.5
72265,69,59,5,8481,1145,918,7236109.5
55752,48,42,7,829,5952,830,5580831.9
42003,27,55,2,8852,3576,322,4202952.8
76453,46,13,3,8106,9057,241,7652064
95771,44,92,10,1091,5672,382,9586445.3
30042,84,65,7,1586,4054,142,3008534.9
80827,51,82,9,3040,2627,155,8083933.6
58109,86,43,8,1093,5361,375,5819714.7
20006,95,13,5,9833,7526,313,2006536.2
57530,72,2,6,3187,5589,399,5755191.1
90929,35,93,2,4684,6733,696,9098666.5
27488,91,36,5,304,5907,941,2755953.8
36904,99,68,9,4683,5461,527,3698721
11202,87,37,5,9665,4839,929,1122248.9
43882,3,97,2,3001,3084,933,4393079.6
62869,18,12,1,7713,8452,333,6288349.5
59437,75,60,10,1716,534,455,5952617.4
88935,8,93,2,8530,8210,913,8901934
83026,68,44,9,9272,2965,423,8305842
19900,67,54,9,5735,2325,446,1996710
41204,1,95,7,5801,4102,184,4126585
94261,94,31,4,9427,4484,164,9429690.8
81511,74,10,9,4587,457,537,8154985.6
59252,15,27,10,3994,3476,315,5931506.4
80067,23,73,7,5432,4385,260,8013211.1
56902,32,50,6,449,4540,521,5694751
10483,46,19,10,7733,9749,352,1055996.1
41987,18,44,2,9181,6469,454,4201481.7
88100,6,70,6,3085,2155,775,8812852
70968,60,16,5,9015,4686,129,7101845.5
67078,21,73,8,1839,6546,652,6717669.3
10637,24,23,10,9659,8439,677,1067665.7
71171,74,43,7,3187,2449,494,7123522.3
82952,31,7,3,9960,9188,606,8299689.5
92335,96,11,2,8282,4738,283,9237950.9
60035,46,77,9,9398,1135,314,6014540.8
95492,65,77,2,8248,5604,376,9563379.7
20587,32,71,5,8473,7031,638,2067398.4
13642,8,96,10,9863,3993,822,1373966.9
38700,98,33,3,1055,3987,936,3874846.2
87991,31,79,2,3085,2501,351,8804814.6
48428,27,9,4,5459,6096,506,4844049
81171,100,10,10,9872,4823,389,8123187
82899,89,23,10,7445,4622,948,8291850.9
47126,76,37,4,8674,1514,456,4720029.5
83064,84,95,6,4297,6612,669,8314535.7
63008,89,12,10,6145,4547,746,6309285.5
23776,31,4,3,9338,108,547,2382847.2
8597,24,27,7,2408,1292,781,867204.8
65896,44,40,2,202,6398,792,6601450.4
47061,85,67,7,3054,2593,583,4713648.8
19341,95,21,4,7998,4370,101,1944096.7
9954,87,32,2,2265,5296,787,999219.1
86810,91,13,7,5919,9384,660,8686680
28062,60,57,1,3522,1847,243,2815267.5
29967,34,22,2,6133,9598,624,3006420.9
72748,23,90,5,8340,3812,884,7280260.6
10132,57,87,8,9397,5224,642,1024313.6
36932,6,93,4,5408,5439,895,3706286
24309,23,28,1,2055,8197,173,2434268.3
19319,18,56,8,5348,251,220,1940995.4
9078,63,48,10,7745,8737,137,909459.4
1407,44,19,3,3231,9485,757,147495.5
38009,2,12,4,5546,7155,419,3801895.8
11688,13,72,8,8377,2742,460,1180015.3
74489,96,86,2,8704,1119,652,7450211.9
91596,30,45,10,9428,806,468,9172881.3
35520,33,50,6,9326,5021,748,3554917.1
3929,60,69,5,7470,3744,669,398629.3
26424,32,7,1,2246,9861,876,2643550
14074,85,78,9,6987,475,143,1421626.3
62598,39,83,3,4585,7347,405,6271214.8
51419,91,12,4,2145,3160,845,5147263.4
71012,61,77,3,4665,5220,434,7108699.4
69866,93,94,3,7437,3271,270,6995283.4
75124,27,20,4,7236,5625,325,7513990.9
73117,64,58,10,8695,3966,683,7317591.4
6086,42,4,3,8861,4976,348,609401.2
62114,85,78,1,8066,82,972,6218248.4
85301,88,50,10,5153,3018,449,8532351.6
24046,29,41,8,78,6697,681,2408555.1
49729,47,74,10,4841,2955,391,4979777.9
96177,51,73,4,4294,8149,816,9620405.7
5279,37,72,6,9278,7212,591,536296.1
64633,20,56,4,5082,9698,691,6472293.2
26229,35,100,6,3372,255,274,2634608.3
92438,35,99,5,374,2440,160,9255862.5
52332,36,33,7,2097,1463,938,5234888.5
64088,52,67,7,8966,8195,867,6417344.1
90832,54,90,5,8429,8117,185,9088841.1
4169,27,30,2,2774,9439,254,419550
18501,63,13,4,7911,7763,204,1855087.4
21413,34,72,6,1799,2781,607,2154718
84077,3,15,5,7329,2890,323,8412538.7
71928,42,94,5,8349,9002,477,7203983.5
44321,86,20,1,4890,1946,430,4434371.9
60249,80,48,1,8112,9032,175,6034593.4
70409,29,52,8,3809,9017,702,7042999.2
86393,19,14,6,5153,2888,745,8643976
96815,44,59,3,8231,9548,769,9693106.4
47136,5,39,9,2531,4393,645,4716725.3
30893,34,14,7,3587,3946,264,3098287.1
91537,18,61,7,8348,3850,544,9157850.3
93064,39,54,1,9751,2573,705,9312597.4
47790,74,29,4,9988,3317,592,4786351.7
90127,19,87,4,4170,2490,146,9022299.5
8751,36,2,4,7193,9095,617,875876.9
90822,23,62,4,7713,7791,405,9091107.7
92194,45,18,5,9766,2669,263,9228451.9
97289,35,25,6,1575,7032,421,9732350.4
73583,55,33,9,6540,6218,628,7362718
25495,57,7,5,2128,5982,547,2553094.1
63283,52,85,9,8457,3944,656,6339337
69048,35,58,8,6900,1130,729,6911450.1
98468,26,20,3,5451,7769,453,9849610.1
54740,77,17,8,1497,5874,796,5477153.8
36378,15,24,9,3924,5708,613,3646213
29576,73,17,8,1047,6768,740,2963025.1
84697,11,47,6,6045,9909,116,8474421.5
94759,28,36,6,3386,8249,925,9483975.6
2346,97,68,3,5977,1702,970,244992
45553,28,22,8,6510,5721,402,4557358.9
52141,63,97,2,428,6697,725,5228398.2
83600,8,65,5,3026,1456,627,8364352.1
5485,11,13,1,5960,5531,637,552405.2
23220,99,79,9,3166,8253,695,2334717.3
5914,25,46,4,237,7760,487,593538.1
23107,81,54,7,8101,2580,916,2316366.5
16329,29,58,2,6579,6772,183,1638683.1
82940,29,12,6,8542,4952,837,8294731.8
92230,84,95,9,6502,5899,438,9237486.8
24743,50,88,1,8360,6076,664,2481744.6
25699,47,26,6,6671,7049,458,2576151.4
42192,26,32,4,8858,6225,476,4222302.1
36593,3,61,3,7221,8873,506,3666305.4
52416,66,50,5,1221,3922,532,5249182
23228,50,97,3,4233,2347,292,2331465
4777,100,67,10,3906,4349,857,487950.1
23962,87,68,5,225,5652,128,2403326.5
21018,51,75,5,792,5685,225,2110725.8
16824,26,84,3,8583,3962,481,1687837
6036,86,46,2,5060,1128,780,610661.5
60937,34,18,4,3660,5411,349,6099170.2
84651,74,26,10,7940,6646,816,8469947.7
94474,84,98,5,5345,5816,263,9455097.1
51243,74,35,2,8486,7441,329,5134128.7
35586,81,80,9,185,6296,998,3570719.9
89519,5,13,4,6455,1869,253,8957404.4
75340,98,27,5,4266,6327,387,7545012.8
68762,88,81,9,6350,5172,577,6887470.1
50539,81,89,6,1086,6191,309,5063590.6
38148,67,85,10,5131,5318,903,3824209
43613,23,27,4,2902,4897,360,4364937.3
86257,56,49,1,4749,5422,389,8638974
4194,4,30,1,8359,4050,819,423479.9
70519,25,79,4,5346,6149,423,7063851.4
55616,83,62,9,8613,8051,213,5571452.7
57041,24,94,6,4878,9438,235,5710382
39007,52,44,2,2898,1245,783,3912800.9
20869,86,84,10,7836,6015,440,2092339.1
27036,14,75,7,1502,3475,543,2708288
90536,74,68,6,1714,8261,195,9059110.2
97882,63,47,7,7161,2405,444,9792988.9
35287,53,33,3,5473,4040,607,3535222.3
91311,23,24,8,5515,4005,985,9137559.1
60596,82,39,8,2301,7443,962,6063866.2
73365,80,2,5,788,6935,274,7340329.1
55281,18,26,5,9330,1985,317,5531300.4
42265,34,89,3,1625,681,896,4234147.9
39595,81,96,6,9804,2336,762,3974677.3
83790,59,75,10,1272,7127,458,8383752
62977,47,15,10,8787,5248,894,6305166.9
49810,60,39,1,9431,5785,156,4988534
44782,83,77,9,8539,9957,544,4488135.3
79066,91,18,10,14,4112,925,7908197.9
45091,71,78,3,285,2887,908,4523785
16063,60,97,8,7658,532,716,1612339.6
28920,1,72,6,6155,468,851,2901901.7
29431,53,43,4,5705,2458,471,2945626.3
80671,65,6,10,2660,1222,393,8068598.1
98648,30,62,4,7991,5417,934,9875795.7
23336,38,23,6,115,5183,556,2336967.8
65779,99,80,9,8673,2478,210,6583911.6
26508,7,82,1,9973,6110,852,2663765.1
82117,58,33,8,5285,8336,814,8217020.4
27949,59,77,3,9984,1450,244,2803182.1
58847,40,51,10,7150,1562,916,5886368.5
84311,4,58,4,9905,3812,399,8442220.1
9749,85,65,5,9426,8113,555,980609.8
1932,51,36,1,4334,8090,195,201541
83358,55,68,2,723,3480,584,8341911.5
72006,4,83,7,6242,8332,435,7209550
80394,55,59,2,7370,3420,701,8045936.2
39132,30,68,9,9962,5955,953,3924407
89169,88,90,6,1532,69,513,8927281.1
86467,68,22,6,1035,8000,561,8650673.4
54648,70,98,10,8803,9549,685,5478307.3
5856,98,95,9,8073,6431,310,598716.2
28722,7,54,5,6224,5314,973,2881430.1
54563,76,56,4,5281,4318,123,5461061.4
17847,97,71,7,9901,2698,178,1791186.6
69806,14,66,7,4158,2960,898,6986562
70178,27,41,2,3800,9767,498,7025331
68311,63,67,1,6167,3575,863,6836540.2
4258,51,30,5,7067,6792,685,430099.3
67140,4,51,9,1985,7899,341,6722509
14608,33,88,10,5507,4311,780,1468435.1
61185,39,48,1,2353,9147,355,6121085.8
1888,68,79,2,3550,6866,408,199583.8
92130,28,88,10,592,1210,197,9223934.4
24516,100,67,1,6478,9195,722,2458884.5
55727,89,33,4,7276,5389,175,5575798.5
55558,95,100,1,5416,8410,792,5559731.1
98924,52,93,4,3572,559,866,9901248.1
61279,54,1,9,1830,7949,742,6134906.3
19463,41,98,4,5385,4766,558,1957103.6
4449,49,40,4,4483,2631,419,451954.6
84634,7,89,3,5190,4148,262,8473995.2
75868,84,57,6,8926,2374,752,7591848.7
81639,62,15,4,2068,176,438,8165695.9
49116,98,41,9,5646,4458,953,4923159.3
29711,75,59,4,4225,9353,201,2981766.9
77339,85,33,6,1266,8952,139,7736919.6
93471,43,30,6,8718,2771,577,9355268.6
42078,22,91,8,9661,9245,789,4218276.8
83730,38,7,4,4229,2030,801,8373982.5
93650,7,83,3,9158,372,780,9375981.5
45125,77,51,2,8160,6635,154,4522380.9
36987,79,30,8,6044,2088,449,3703916.3
64425,30,17,6,3992,9150,223,6443543.5
13601,76,64,10,9049,8693,978,1371932.7
71595,100,4,9,2507,6043,653,7164867.7
19440,38,51,10,1798,861,588,1951851
43251,88,43,10,2001,4900,791,4326826.1
90447,76,53,8,880,3130,202,9048782.9
70636,85,95,8,3682,9214,480,7073600.1
51999,10,85,9,1815,8565,539,5207606.7
29498,18,80,7,7004,2823,786,2961653.8
59392,21,89,10,2673,756,452,5944482.4
